platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,split
kakao,락희옥 마포본점,reviewer_000073,1.0,2025-08-12,,영수증,"락희옥에서 성게알밥과 김치말이국수를 먹었는데, 둘 다 만족스러웠어요. 성게알밥은 신선한 성게 특유의 고소하고 바다 향이 나는 맛이 밥알과 잘 어울렸고, 비린 맛 없이 깔끔했습니다. 김치말이국수는 시원한 육수에 김치 맛이 은은하게 배어 있어서 여름철 입맛 살리기에 딱 좋았어요. 직원분들도 매우 친절해서 기분 좋게 식사할 수 있었습니다. 재료 신선도와 서비스 모두 훌륭해 재방문 의사 100%",218,1,5.0,5.0,브론즈 레벨,1,12.3,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,2,9,8,4,0,0,0,0,0,4,1,0,5,1,0,5,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,train
kakao,이태리국시 성수,reviewer_000964,1.0,2026-04-22,,영수증,여기 너무 맛있음…진짜…매일오고 싶어요,21,1,5.0,5.0,브론즈 레벨,0,1.2999999999999998,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | many_intensifier_weak_context:-1 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,train
kakao,각시보쌈,reviewer_000026,376.0,2025-11-11,,영수증,"11시 오픈하자마자 바로 만석되어버리던데 ㄷㄷ 11:30에 갔는데 한 15분 정도 웨이팅하다 들어갔어. 홍어보쌈 먹었는데, 아니 너무 맛있던데? 홍어 잘 못 먹는 사람도 먹기 괜찮을 만한 삭힘의 홍어였고, 보쌈고기는 야들야들 좋았고, 쌈으로 나오는 배추가 말그대로 보쌈하기 좋은 상태로 나와서 잘 싸 먹었다. 손님은 정말정말 많더라, 또 가고시퍼",193,0,5.0,3.3,골드 레벨,1,16.799999999999997,1,high,1.0,5.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,2,3,4,1,2,0,1,0,1,0,0,1,3,1,0,4,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,train
kakao,소문난성수감자탕,reviewer_000768,132.0,2025-09-30,,,"일단 직원분 싸가지 없음. 맛있다고 해서 나름기대도 하고, 뭔가 감자탕계의 랜드마크 맛 아닐까 생각하고 갔음. 하지만 국물은 떫고 밍밍한 맛이었음. 거기다 묘하게 쓴맛도 남. 그리고 고기 누린내 나고 고기는 푸석함. 그래서 먹다가 밥도 대부분 남기고 나옴. 앞으론 다시 갈일 없을듯.",158,0,1.0,2.5,골드 레벨,1,17.900000000000002,1,high,1.0,1.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,1,3,5,2,0,0,1,0,0,0,0,0,1,1,1,7,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,train
kakao,이태리국시 성수,reviewer_001022,1.0,2026-04-16,,영수증,여자친구랑 왔는데 생각보다 분위기가 너무 좋았어요,27,1,5.0,5.0,브론즈 레벨,0,-5.551115123125783e-17,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | category_count:+1.4 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,2,0,2,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,train
kakao,락희옥 마포본점,reviewer_000089,3.0,2025-03-26,,영수증,회도 싱싱하고 고기도 두툼해서 맛있게 잘 먹었습니다! 그리고 서빙해주시는 분이 사장님인 것 같은데 먹는 법도 알려주시고 와인도 따라주셨어요. 너무 친절해서 기분 좋게 식사했습니다 :),102,1,5.0,2.3,브론즈 레벨,1,7.2,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,2,3,1,1,0,0,0,0,1,1,0,0,2,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,train
kakao,소문난성수감자탕,reviewer_000752,104.0,2025-11-08,,,최악의 악. 한가한 시간에 가도 손님 아는척도 안하다가 주문 안하냐고 화냄. 외국인관광객들 많던데 내가 다 부끄러울 정도의 위생과 맛. 위치빨,79,0,1.0,2.3,실버 레벨,1,7.7,1,high,1.0,1.0,experience_context:+1.0 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | account_review_count_over_100:+1.0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,train
kakao,능동미나리 성수점,reviewer_000604,152.0,2025-01-30,,예약,육회비빔밥먹었습니다 미나리가 엄청 많았는데 전 그래서 좋았네요 작게나오는 곰탕도 맛있었어요,50,0,5.0,4.0,골드 레벨,0,5.3,0,high,1.0,5.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0,2,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,train
kakao,태양곱창 성수점,reviewer_001163,120.0,2025-03-16,,,끓이다보니 맛이 더 올라오고 맛있었어요! 감자전도 볶음밥도 따뜻할때 얼렁 드세요 굿굿,47,1,4.0,3.8,골드 레벨,0,4.2,0,high,1.0,4.0,has_menu:+0.3 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,train
kakao,이태리국시 성수,reviewer_001016,2.0,2026-04-17,,,음식 맛있고 직원들이 친절하네요. 다음에도 방문각!,28,1,4.0,4.5,브론즈 레벨,0,1.5,0,ambiguous,0.5,2.0,short_generic_but_specific:-0.2 | account_review_count_under_5:-0.5 | temporal_experience_review:+1.0 | category_count:+1.4 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,1,0,2,0,0,0,0,0,0,0,0,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,train
kakao,소문난성수감자탕,reviewer_000835,374.0,2025-06-25,,,"양 많은 건 인정. 근데 위생이 전혀 믿음이 안 가서 이제 안 갈 예정. 본관 사람 풀이라 바로 별관으로 갔는데, 그냥 지나가는 통로에 놓여져 있는 빨간육수 가득 들어 있는 큰 통들 널부러져 있고.. 그때부터 어? 이건 좀 아닌데 싶었음. 저렇게 아무렇게나 사람들 다니는 통로에 뚜껑도 없이 놓여져 있는 저 국물이 나한테 올 거아냐! 아니나다를까 뚝배기 나왔는데, 양 많은 뼈들 사이에 곱게 똬리 틀고 있는 기나긴 머리카락.. 머리카락 정도야 난 그냥 빼내고 먹는 편인데, 이 머리카락은 너무나도 길어서 빼는데 계속 나옴 ㅋㅋ 아 찝찝해 증말... 뼈에 붙어 있는 고기도 퍽퍽...",325,0,1.0,3.3,골드 레벨,1,12.099999999999998,1,high,1.0,1.0,experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | account_review_count_over_100:+1.0,0,7,2,1,0,0,1,0,1,0,0,1,5,0,2,9,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,train
kakao,훼미리손칼국수보쌈,reviewer_001308,224.0,2025-06-10,,,보쌈은 나쁘진 않았구 칼국수는 시판 건면에 후추범벅이긴 했는데 김치는 좋았어요. 다만 위생적이지 않았고 웨이팅하는 이유를 모르겠어요,73,1,2.0,3.5,골드 레벨,1,10.9,1,high,1.0,2.0,menu_without_experience_detail:-1.0 | popularity_only_without_detail:-1 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,2,5,1,0,0,2,0,0,0,0,1,0,0,1,2,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,train
kakao,소문난성수감자탕,reviewer_000713,20.0,2026-01-12,,,위생 최악에 맛도 그냥 그래요.. 직원들도 불친절하세요,30,0,1.0,2.8,실버 레벨,1,3.7,0,high,1.0,1.0,category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0,1,1,0,1,0,1,3,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,train
kakao,장인닭갈비 홍대점,reviewer_000324,272.0,2026-02-16,,,11시 오픈인데 10분이 지나도 기다리라고. 안에서 알바생들 이제서야 바닥 닦고 있고 남자분은 여유롭게 담배 하나 피고 커피빨면서 들어가고. 음식의 기본이 안된곳.,91,0,1.0,3.6,골드 레벨,1,4.8,0,high,1.0,1.0,experience_context:+1.0 | has_menu:+0.3 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | account_review_count_over_100:+1.0,0,0,1,1,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,train
kakao,이태리국시 성수,reviewer_001082,2.0,2026-04-03,,영수증,일단 분위기도 너무 좋고 직원들 착하시고 음식 맛은 뭐 말할 것도 없습니다 너무 맛있습니다 번창하세요,56,1,5.0,5.0,브론즈 레벨,0,3.3,0,ambiguous,0.5,2.5,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,1,0,2,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,train
kakao,능동미나리 성수점,reviewer_000492,1.0,2026-01-26,,,너무 맛있고 직원분들도 친절해요! 다음에 또 오고 싶어요!,32,0,5.0,5.0,브론즈 레벨,0,0.7,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | temporal_experience_review:+1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0,2,1,0,1,0,0,0,0,1,0,0,0,1,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,train
kakao,옥동식 서교점,reviewer_000149,2.0,2026-01-26,,영수증,"Don't misunderstand me, i leave one star review just because the worst review im able to leave is one star. The whole setting and the service are not bad honestly, so don't take it personal, it's really not about service, the guy was really nice to me and answered us very fast, HOWEVER, Among all those restaurants, i've been to in Korea, i've never seen a thing like this, no taste at all, the whole thing(soup n sauce) just doesn't match, the rice was too chewy, It even covers all the flavor from the soup, by the way the soup have no flavor at all, all the flavor came from the pork elbow's grace, and the sauce came along is either way covers everything or barely nothing. So i highly recommend you not to go, not worth the waiting, not worth the money. As a foreigner, i have to download and register kakao for this whole thing. I had it enough. I rather give the service guy 50,000 to let him choose where to eat for lunch, i guarantee you he won't choose this place.",975,1,1.0,3.0,브론즈 레벨,1,0.5,0,ambiguous,0.5,0.5,account_review_count_under_5:-0.5 | multi_sentence_with_length:+0.8 | has_photo_with_detail:+0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,train
kakao,소문난성수감자탕,reviewer_000774,54.0,2025-09-18,,,"맛 편차가 왜이렇게 심한가요?! 저번에 맛있게 먹어서 재방문했는데, 뼈랑 살이랑 사이가 너무 좋네요...",58,1,3.0,3.9,실버 레벨,0,5.0,0,high,1.0,3.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,train
kakao,소문난성수감자탕,reviewer_000715,7.0,2026-01-06,,,직원분들 너무 친절하시고 유명한만큼 너무 맛있었어요,28,1,5.0,2.7,브론즈 레벨,0,0.29999999999999993,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_under_10:-0.2 | category_count:+0.7 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,1,0,1,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,train
kakao,이태리국시 성수,reviewer_001089,1.0,2026-04-01,,예약,넘 맛있어요~~~ ??,12,1,5.0,5.0,브론즈 레벨,0,-11.7,0,low,0.2,1.0,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,train
kakao,금금 성수점,reviewer_000442,224.0,2025-12-25,,,맛있어요 근데 송리단길이 더 맛있기누해요 묵은지참치말이 쿠폰은 네이버에서 예약당시에 체크하셔야 적용되니 참고하세요ㅠ 저는 뒤늦게 쿠폰얘기하니까 예약당시 사용안했다고 돈주고 시켰는데 밥이 설익고 참치는 병아리오줌만큼 넣러줘서 김치랑 된밥 맛 밖에 안 났습니다 된장국수는 짱맛 문어비빔밥 비추,161,1,4.0,3.5,골드 레벨,1,12.999999999999998,1,high,1.0,4.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,3,1,8,1,0,1,1,0,1,0,0,0,2,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,train
kakao,이태리국시 성수,reviewer_001053,1.0,2026-04-11,,영수증,"데이트하기에 분위기도 너무 좋고, 맛있기도 한 완전 맛집이에요! 직원분들도 친절하시고, 덕분에 좋은 시간 보내고 가요!",66,1,5.0,5.0,브론즈 레벨,0,3.5999999999999996,0,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,3,2,0,3,0,0,0,0,2,0,0,0,2,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,train
kakao,육지,reviewer_000219,81.0,2026-03-02,,영수증,우연히 오게 됐는데 고기가 부드럽고 맛있어서 왕창 먹었어요! 분위기 깔끔하고 냄새 많이 안 배어서 다시 또 오려고요,64,1,5.0,3.9,골드 레벨,0,11.200000000000001,1,high,1.0,5.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,1,3,1,2,0,0,0,0,0,0,1,0,1,3,0,2,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,train
kakao,훼미리손칼국수보쌈,reviewer_001267,6.0,2026-04-02,,,김치가 맛있음 근데 일하시는 아줌마 너무 4가지 없으심 ㅜ 당황해서 얼타버림 ㅋㅋㅋ..,48,0,3.0,3.0,브론즈 레벨,1,2.4000000000000004,0,ambiguous,0.5,1.5,menu_without_experience_detail:-1.0 | account_review_count_under_10:-0.2 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,train
kakao,락희옥 마포본점,reviewer_000088,5.0,2025-03-29,,영수증,원래 종로 지하에 있을때 종종 갔었는데 마포본점은 처음 와봐요~ 오랜만에 김치말이 국수도 먹고 싶었는데 잘 먹었습니다 분위기도 너무 좋고 친절하시고 맛있기도 해서 친구들과 모임장소로 딱좋아요!!,108,1,5.0,4.2,브론즈 레벨,1,10.1,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,3,5,2,3,0,0,0,0,1,0,0,0,6,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,train
kakao,할머니의 레시피,reviewer_001220,4.0,2026-02-22,,,창가자리 앉고싶어서 일부러 5시 오픈 하자마자 달려 갔는데 2인은 안된다고 구석 안쪽에 앉게 하셨습니다. 한참 뒤에 온 2인은 창가자리 앉게 해주시더라고요? 여기 가게 좋아해서 자주왔는데 창가 못앉게 한건 처음이였어요. 마음 상해서 이제 안갑니다,137,0,1.0,2.0,브론즈 레벨,1,14.299999999999999,1,high,1.0,1.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,1,4,0,2,1,0,1,0,0,0,0,0,8,1,0,4,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,train
kakao,소문난성수감자탕,reviewer_000472,246.0,2026-04-23,,,웨이팅 할 정도 까진 아니고 그냥 지나가다 줄 없으면 먹을만 한 곳. 수제비사리 필수,47,0,3.0,3.7,골드 레벨,1,9.899999999999999,1,high,1.0,3.0,experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0,0,1,3,1,0,0,1,0,0,0,0,2,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,train
kakao,능동미나리 성수점,reviewer_000512,215.0,2025-12-02,,,#NAME?,6,1,4.0,3.3,골드 레벨,0,-4.7,0,low,0.2,0.8,ultra_short_review:-2 | short_low_specificity:-1.5 | low_information_review:-2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,train
kakao,소문난성수감자탕,reviewer_000742,243.0,2025-11-22,,,소주 2병.,6,0,2.0,3.8,실버 레벨,0,-4.5,0,low,0.2,0.4,ultra_short_review:-2 | short_low_specificity:-1.5 | low_information_review:-2 | account_review_count_over_100:+1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,train
kakao,이태리국시 성수,reviewer_000966,1.0,2026-04-22,,영수증,양도 적절하고 맛있어요! 점심 시간이 행복했어요!,27,1,5.0,5.0,브론즈 레벨,0,-0.7,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,train
kakao,이태리국시 성수,reviewer_001107,1.0,2026-03-29,,영수증,"아주 음식도 맛있고 사람도 좋고, 분위기도 좋고!! 자주 오면 좋겠어요??",41,1,5.0,5.0,브론즈 레벨,0,-1.0000000000000002,0,low,0.2,1.0,no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | account_review_count_is_1:-1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,train
