platform,store_name,review_text,tokens,food_score,price_score,service_score,atmosphere_score,general_score,category_total_score,category_total_label,food_label,price_label,service_label,atmosphere_label,general_label,food_matched_words,price_matched_words,service_matched_words,atmosphere_matched_words,general_matched_words
naver,소문난성수감자탕,"뚝배기 맨 밑에서 누군가 발라먹은듯은 앙상한 뼈가 깔려있더라구요. 뼈에 살이 자연스럽게 빠졌다기 보단, 왠지 뻐다귀만 재활용한 것 아니지 싶은~~;;; 기분이 썩 나쁜데, 뭐라 따지기엔 아시겠지만 음청 정신없고 붐비는 홀에서 괜히 딴지거는 거 같아 보일거 같아, 앙상한 뼈 발견한 후 수저를 내려놓고 나왔습니다. 맛집으로 소문나 이젠 외국인 손님이 더 많은 매장인데, 이런 오해가 생길만한 일은 생기지 말았으면 하네요~~;; K푸드 망신살이 아닐런지~~;;; 성수감자탕, 간만에 먹어보니 맛도 변했고, 왠지 재활용뼈 같다는 불편한 심경만 남기고 돌아섰네요~~;; 사진으로 보시긴 어떤가요? 저만 그리 보이나여??~ㅠ~;;",뚝배기 누군가 발라 먹다 앙상하다 깔다 살이 자연 빠지다 왠지 뻐다귀 재활용 아니다 싶다 기분 나쁘다 뭐라다 따다 지기 알다 음청 정신 붐비다 괜히 딴다 같다 보이다 같다 앙상하다 발견 수저 내려놓다 나오다 맛집 소문나다 외국인 손님 많다 매장 이렇다 오해 생기다 생기지 말다 푸드 망신살 아닐런 성수 감자탕 간만 먹다 보다 변하다 왠지 재활용 같다 불편하다 심경 남다 돌아서다 사진 보다 가요 그리다 보이,1,0,-2,-1,-3,-5,negative,positive,neutral,negative,negative,negative,맛집:1[token],,기분 나쁘다:-2[token],불편하다:-1[token],앙상하다:-1[token] 변하다:-1[token] 불편하다:-1[token]
naver,소문난성수감자탕,포장이 언제 또 이렇게 가격이 올랏지요?^^ 양은 푸짐한거 같긴한데 포장이 더 비싸고 김치도 그냥 봉지애 싸주기 때문에 대중교통은 ㅋㅋ좀 냄새나요 아들이 좋아해서 가끔 포장하긴 하는데 가격에 좀 멈칫 햿내요,포장 언제 이렇게 가격 올랏지 양은 푸다 같다 포장 비싸다 김치 그냥 봉지 주다 때문 대중교통 냄새 아들 좋아하다 가끔 포장 가격 멈칫 햿내,0,0,0,0,1,1,positive,neutral,neutral,neutral,neutral,positive,,푸다:1[token] 비싸다:-1[token],,,좋아하다:1[token]
naver,소문난성수감자탕,외국까지 소문난 듯한 감자탕..ㅎㅎ 양도 많고 직원들도 친절하시구 매장도 넓어서 별로 안 기다려요!! 추천합니당ㅎㅎ,외국 소문나다 감자탕 양도 많다 직원 친절하다 매장 넓다 별로 기다리다 추천,0,1,1,1,0,3,positive,neutral,positive,positive,positive,neutral,,양도 많다:1[token],직원 친절하다:1[token],매장 넓다:1[token],별로:-1[token] 추천:1[token]
naver,소문난성수감자탕,외국인들을 위한식당입니다. 매콤한맛이 있어야 하는데 밍숭맹숭해서 느끼해요. 다 못먹고 나왔어요 기다려서 먹었다면 진짜 화났을것같아요..;;,외국인 한식당 이다 매콤 밍숭맹숭해 느끼하다 먹다 나오다 기다리다 먹다 진짜 화나다 같다,-1,0,0,0,-2,-3,negative,negative,neutral,neutral,neutral,negative,느끼하다:-1[token],,,,밍숭맹숭해:-1[token] 화나다:-1[token]
naver,소문난성수감자탕,일요일 점심 시간에 방문했는데 별관도 있어서 그런지 오래 기다리지 않았어요. 주문하자마자 바로 음식이 나왔어요.,일요일 점심 시간 방문 별관 그렇다 오래 기다리다 않다 주문 자마자 바로 음식 나오다,0,0,0,-1,-1,-2,negative,neutral,neutral,neutral,negative,negative,,,,오래 기다리다:-1[token],오래 기다리다:-1[token]
naver,소문난성수감자탕,거의 10년? 만에 방문한 성수동 헛! 한산했던 거리에 사람이 느므 많다 기억나는 곳은 이 감자탕집 뿐이라 다른 유혹 뿌리치고 대기 줄서서 10분 정도 기다림 둘이서 감자탕 소 장사가 잘되는 곳이고 저녁시간이라 감자탕이 자리에 앉는 동시에 나와버림 ㅋㅋㅋ 순환이 빨라서 재료가 신선하고 감자뼈가 엄청 야들거림 잡내 1도 없고 역시 이 근처 오면 난 여기가 답임 시레기랑 감자뼈 야무지게 발라 먹고 배불러서 볶음밥 고민을 옴총 함 하지만 결론은 역시 볶음밥은 먹어야지 배부를 쯤 옆 테이블이 보기 시작하는데 감자국식사라는 메뉴는 뼈해장국 같은데 정말 뚝배기에 뼈랑 우거지를 산 같이 쌓아 준다 차마 곱배기냐고 물어보지는 못했지만 다음엔 그걸 도전해봐야겠다 성수동 근처가면 일부러라도 들를법한,거의 방문 성수동 한산하다 거리 사람 느므 많다 기억나다 감자탕 다른 유혹 뿌리 대기 서서 정도 기다림 둘이서 감자탕 장사 저녁 시간 감자탕 자리 앉다 동시 나오다 버리다 순환 재료 신선하다 감자 엄청 들다 잡다 역시 근처 오다 여기 답임 시레기 감자 야무지다 발라 먹다 배부르다 볶음밥 고민 옴총 결론 역시 볶음밥 먹다 배부르다 테이블 보기 시작 감자 식사 메뉴 해장국 같다 정말 뚝배기 우거지 같이 쌓다 주다 차마 배다 물어보다 다음 그걸 도전 해보다 성수동 근처 가면 일부러 들르다,2,0,0,0,1,3,positive,positive,neutral,neutral,neutral,positive,재료 신선하다:1[token] 배부르다:1[token],,,,야무지다:1[token]
naver,소문난성수감자탕,늦은시간인데도 사람 많아서 줄서서 들어갔구요. 양도 엄청 많았어요.소문에 맛집서 잘먹고 갑니다,늦다 시간 사람 많다 서서 들어가다 양도 엄청 많다 소문 맛집 먹다 가다,1,1,0,0,-1,1,positive,positive,positive,neutral,neutral,negative,맛집:1[token],엄청 많다:1[token],,,늦다:-1[token]
naver,소문난성수감자탕,성수동에서 감자탕 맛집하면 항상 나오는 곳! 저희는 평일 금요일 저녁 퇴근시간에 방문했는데도 2명이어서 그런지 큰 웨이팅 없이 10분 이내로 들어갔으며 기본적으로 넓은 외관과 감자탕 소 주문했는데 사람들이 많이 오는 맛집이어 그런지 거의 바로 나오더라고요. 회전율은 빠른편! 기본 반찬 김치와 깍두기 겨자 소스가 나오는데 겨자 소스가 고기에 찍어 먹으니 맛났으며 감자탕 소는 둘이 먹기에 괜찮은 양이었어요. 고기도 적당히 붙어 있고 야들야들 담백하니 맛있었으며 국물이 고소하면서 진한 감칠맛이 좋더라고요. 근데 개인적으로 막 찾아가서 먹을 정도는 아니였어요. 평범 한번 방문으로 만족! 지금도 곳곳에 매장이 있지만 저는 조마루감자탕 먹는 기분! 추가로 아쉬운점 소자가 감자 두개들어 있었고 가격에 비해 부실한 볶음밥,성수동 감자탕 맛집 항상 나오다 저희 평일 금요일 저녁 퇴근 시간 방문 그렇다 크다 웨이 없이 이내 들어가다 기본 넓다 외관 감자탕 주문 사람 많이 오다 맛집 이다 그렇다 거의 바로 나오다 회전 빠르다 기본 반찬 김치 깍두기 겨자 소스 나오다 겨자 소스 고기 찍다 먹다 나다 감자탕 먹기 괜찮다 이다 고기 적당하다 붙다 야들야들 담백하다 맛있다 국물 고소하다 진하다 감칠맛 좋다 근데 개인 찾아가다 먹다 정도 아니다 평범 한번 방문 만족 지금 곳곳 매장 마루 감자탕 먹다 기분 추가 아쉽다 소자 감자 들다 가격 비다 부실하다 볶음밥,5,0,0,2,3,10,positive,positive,neutral,neutral,positive,positive,먹다 정도 아니다:-1[token] 담백하다 맛있다:1[token] 감칠맛 좋다:1[token] 맛집:1[token] 적당하다:1[token] 야들야들:1[token] 고소하다:1[token] 진하다:1[token] 부실하다:-1[token],,,웨이 없이:1[token] 넓다:1[token],크다:1[token] 빠르다:1[token] 괜찮다:1[token] 만족:1[token] 아쉽다:-1[token]
naver,소문난성수감자탕,"오늘 오빠랑 같이 성수동 데이트하러 왔다 근데 내가 꼭 가고싶은 유명한 소문난 성수감자탕 와보고 싶었다.근데 왠일 웨이팅이 없어서 곧바로 입장해줄수 있어서 감사했다. 정말 국물이 진하고 맛있었고,또 소스가 독특하게 맛있었다.그리고 수제비도 직접 나와서 해주시고 정말 배부르게 잘먹고 왔다 오빠 맛있게 잘먹었어요~ ㅎㅎ",오늘 오빠 같이 성수동 데이트 오다 근데 가다 유명하다 소문나다 성수 감자탕 오다 보고 싶다 근데 웨이팅 곧바로 입장 해주다 감사하다 정말 국물 진하다 맛있다 소스 독특하다 맛있다 수제비 직접 나오다 해주시 정말 배부르다 먹다 오다 오빠 맛있다 먹다,4,0,0,0,1,5,positive,positive,neutral,neutral,neutral,positive,국물 진하다:1[token] 맛있다 먹다:1[token] 맛있다:1[token] 배부르다:1[token],,,,감사하다:1[token]
naver,소문난성수감자탕,"잡내나고 우유비린맛같은게 납니다 나오는 순서도 저희보다 늦게주문한 사람들이 끓여서 먹고있을때 저희꺼가 나오고요 기본오이는 말라서 먹기가 좀그렇더군요 그리고 직원분들이 자꾸 저희테이블아래 쓰레기통에 물건을 던져서 넣더군요 깨진 소주잔, 병뚜껑 등 참불쾌합니다 그럴꺼면 직원전용 쓰레기통을 만드세요 먹고있는데 자꾸 저희발옆 쓰레기통에 직원불들이 물건던지면 참 기분좋겠습니다 유명하다해서 갔는데 손님받기만바쁘지 잡내나고 쓰레기던지고 음식 늦게나오고 속도 좀안좋네요 밥처음 남겨봅니다 도저히 먹기가 힘듭니다",잡다 우유 비리다 같다 나다 나오다 순서도 저희 늦다 주문 사람 끓이다 먹다 저희 나오다 오이 먹기 그렇다 직원 자꾸 테이블 아래 쓰레기통 물건 던지다 넣다 깨지다 소주잔 병뚜껑 차다 불쾌하다 그렇다 직원 전용 쓰레기통 만들다 먹다 자꾸 발옆 쓰레기통 직원 물건 던지다 차다 기분 좋다 유명하다 가다 손님 받다 바쁘다 잡다 쓰레기 던지다 음식 늦다 나오다 속도 안좋다 처음 남기다 보다 도저히 먹기 힘드다,-1,0,0,0,-4,-5,negative,negative,neutral,neutral,neutral,negative,비리다:-1[token],,,,기분 좋다:1[token] 늦다:-1[token] 던지다:-1[token] 불쾌하다:-1[token] 바쁘다:-1[token] 안좋다:-1[token]
naver,소문난성수감자탕,조금 이른 시간에 방문해서 대기없이 식사할 수 있었어요. 외국인 등 손님들 넘쳐나서 대박 맛집 분위기입니다. 다 좋았는데 고기질은 좀 아쉬웠어요.,조금 이르다 시간 방문 대기 없이 식사 외국인 손님 넘치다 대박 맛집 분위기 이다 좋다 기질 아쉽다,1,0,1,0,2,4,positive,positive,neutral,positive,neutral,positive,맛집:1[token],,대기 없이:1[token],,대박:2[token] 좋다:1[token] 아쉽다:-1[token]
naver,소문난성수감자탕,들어가라해서 들어갔는데 자리없어서 말하니 째려보면서 인상팍팍쓰고 치우고 있으니까 기다리라고 왜 보채냐고 사장인듯..도때기 시장같고 이젠 별로인듯 사장님이 배부르신듯 장사잘된다고 외국인한텐 친절하고 한국인한테 홀대하고..,들어가다 들어가다 자리 째다 보다 인상 팍팍 쓰다 치우다 기다리다 보채다 사장 도때기 시장 같다 별로 사장 배부르다 장사 외국인 한텐 친절하다 한국인,1,0,1,0,-1,1,positive,positive,neutral,positive,neutral,negative,배부르다:1[token],,친절하다:1[token],,별로:-1[token]
naver,소문난성수감자탕,"소오오오문난 감자탕이래서 줄도 길고 기대하고 먹었는데 맛은 적당히 좋고, 고기는 확실히 푸짐하긴 했어요! 근데 매장 바쁘게 굴러간다고.. 직원분이 너무 날카롭고 퉁명스럽게 소리 지르면서 안내해주셔서 분위기는 좀 별로였어요;; 재방문 의사는 잘 모르겠습니다..",오문 감자탕 길다 기대하다 먹다 적당하다 좋다 고기 확실하다 푸다 지다 근데 매장 바쁘다 굴러가다 직원 너무 날카롭다 소리 지르다 안내 해주다 분위기 별로 이다 방문 의사 자다 모르다,1,1,0,0,-3,-1,negative,positive,positive,neutral,neutral,negative,적당하다:1[token],푸다 지다:1[token],,,별로 이다:-1[token] 길다:-1[token] 좋다:1[token] 바쁘다:-1[token] 날카롭다:-1[token]
naver,소문난성수감자탕,달아요 한국인 입맛엔 너무 달아요~,달다 한국인 입맛 너무 달다,0,0,0,0,0,0,neutral,neutral,neutral,neutral,neutral,neutral,,,,,
naver,소문난성수감자탕,"주말 오전 기분좋게 방문했다가 공기밥에서 머리카락이 나왔습니다. 순간 눈을 의심했는데 머리카락이 밥알에 박혀서 떨어지지가 않았습니다. 술한잔 걸치며 먹었어야 했는데 맨정신이었던 제 잘못일까요~ 기다란 머리카락에 비위가 확 상해서 더 이상 식사를 이어갈 수 없었습니다. 계산대 사장님 미안하다는 말씀도 없고 어쩌라는 표정,,, 밥값 이천원 빼주시며 당당하신 모습에 첫방문이었는데 맛이며 서비스며 왜 유명한곳인지 이해불가였습니다.",주말 오전 기분 좋다 방문 공기밥 머리카락 나오다 순간 의심 머리카락 밥알 박히다 떨어지다 않다 한잔 걸치다 먹다 정신 이다 이다 기다 머리카락 비위 상해 이상 식사 이다 갈다 계산 사장 미안하다 말씀 어쩌 표정 밥값 이천원 빼다 당당하다 모습 방문 이다 서비스 유명하다 이해 불다,0,0,0,0,-2,-2,negative,neutral,neutral,neutral,neutral,negative,,,,,기분 좋다:1[token] 떨어지다:-1[token] 미안하다:-1[token] 불다:-1[token]
naver,소문난성수감자탕,이른 아침 식사겸 다녀온 성수감자탕 감자탕中 주문했고 어른 셋이서 딱 좋은 양으로 맛있게 먹었어요 감자도 파근파근 맛있고 뼈에 살도 많아 발골하며 먹는 재미도 있어요 국물도 끓여질수록 진득하고 공기밥 말아 맛있게 먹었어요 이른 아침 혼밥러 분들 많고 포장 손님도 많고 성수에서 든든한 한끼 먹기 좋은곳 이에요 단 점심에는 웨이팅 주의!,이르다 아침 식사 다녀오다 성수 감자탕 감자탕 주문 어른 이서 좋다 양으로 맛있다 먹다 감자 맛있다 많다 발골 먹다 재미 국물 끓이다 수록 진득 공기밥 맛있다 먹다 이르다 아침 혼밥러 많다 포장 손님 많다 성수 든든하다 먹기 좋다 점심 웨이 주의,4,0,0,0,1,5,positive,positive,neutral,neutral,neutral,positive,맛있다 먹다:1[token] 먹기 좋다:1[token] 맛있다:1[token] 든든하다:1[token],,,,좋다:1[token]
naver,소문난성수감자탕,국물이 진하고 담백하니 맛있어요. 정말 손님도 엄청많네요.,국물 진하다 담백하다 맛있다 정말 손님 엄청 많다,2,1,0,0,0,3,positive,positive,positive,neutral,neutral,neutral,국물 진하다:1[token] 담백하다 맛있다:1[token],엄청 많다:1[token],,,
naver,소문난성수감자탕,등뼈가 많이 들어있고 국물이 특히 아주 진하고 걸쭉합니다. 자꾸만 손이 가는 국물맛입니다.,등뼈 많이 들다 국물 특히 아주 진하다 걸쭉하다 자꾸만 가다 국물 이다,1,0,0,0,1,2,positive,positive,neutral,neutral,neutral,positive,진하다:1[token],,,,걸쭉하다:1[token]
naver,소문난성수감자탕,회전율 좋아서 대기 별로 안김 근데 중간에 국물 쫄아서 요청하려고 아무리 벨을 눌러도 불러도 직원이 안옴. 모든 직원이 벨 보고도 안오고 다른 테이블에서도 안오니까 여러번 누르신 것 같은데 한 직원분이 그분들께 누가 이렇게 벨을 계속 누르냐고 소리지르면서 꼽줌 결국 나중에 볶음밥 만들어주실때 국물 좀 달라고 부탁했는데 볶음밥 만들때 쓴 국물 가리키면서 이 정도로 충분하다고 짜증냄 뭐가 충분했던거지? 본인이 다써서 남아있는게 없었는데ㅋㅋ 완성된 볶음밥도 간이 하나도 안돼있어서 웃음만 나옴 이딴 가게 줄서서 먹는게 말이 안되고 이런 불호후기도 살면서 처음 남겨봄 원래 직원 안 친절해도 기분 안좋으신가보네하고 넘기는데 여긴 진짜임 +하도 안와서 직접 밑반찬 요청하러 오신분한테도 벨 누르지 왜왔냐고 짜증냄,회전 좋다 대기 별로 안기다 근데 중간 국물 쫄아 요청 아무리 누르다 불다 직원 오다 모든 직원 보고 오다 다른 테이블 알다 누르다 같다 직원 누가 이렇게 계속 누르다 소리 지르다 꼽줌 결국 나중 볶음밥 만들다 국물 달라 부탁 볶음밥 만들다 쓸다 국물 가리키다 정도 충분하다 짜증 내다 충분하다 본인 써다 남다 완성 볶음밥 간이 하나 돼다 웃음 나오다 가게 서서 먹다 안되다 이렇다 불호 후기 살다 처음 남기다 원래 직원 친절하다 기분 안좋다 가보다 넘기다 여기다 진짜 오다 직접 밑반찬 요청 신분 누르다 오다 짜증 내다,0,0,0,0,-3,-3,negative,neutral,neutral,neutral,neutral,negative,,,대기 별로:-1[token] 직원 친절하다:1[token],,기분 안좋다:-1[token] 좋다:1[token] 불다:-1[token] 충분하다:1[token] 짜증:-1[token] 안되다:-1[token] 불호:-1[token]
naver,소문난성수감자탕,"팔팔 끓인 느낌이 아니라서 아쉬웠지만, 오늘은 고기랑 감자가 많아서 맛있게 잘 먹었네요. :D",팔팔 끓이다 느낌 아니다 아쉽다 오늘 고기랑 감자 많다 맛있다 자다 먹다,1,0,0,0,-1,0,neutral,positive,neutral,neutral,neutral,negative,맛있다 자다:1[token],,,,아쉽다:-1[token]
naver,소문난성수감자탕,주차는 본관 옆에 타워주차장이 있어서 편해요… 맛은 특별함은 없고 우리가 생각하는 감자탕인데 덜 자극적인… 뼈에 붙어있는 살코기도 좀 작고 양이 그렇게 푸짐하진않아요 한가지 좋은건 수제비 사리를 주문하면 직원분이 반죽을 직접 뜯어서 넣어주는건 좋더라구요,주차 본관 타워 주차 편하다 특별하다 우리 생각 감자탕 자극 붙다 살코기 작고 그렇게 푸다 지다 않다 한가지 좋다 수제비 사리 주문 직원 반죽 직접 뜯다 넣다 좋다,0,1,0,1,3,5,positive,neutral,positive,neutral,positive,positive,,푸다 지다:1[token],,편하다:1[token],편하다:1[token] 특별하다:1[token] 좋다:1[token]
naver,소문난성수감자탕,기대를 많이해서 그런가 엄청맛있다는 아니고 맛없지는 않지만 줄설정도 아닌것 같은데 외국인 손님들이 진짜 많이 오시더라고요 소스가 맛있긴했어여,기대 런가 엄청 맛있다 아니다 맛없다 않다 설정 아니다 같다 외국인 손님 진짜 많이 오다 소스 맛있다,-1,0,0,0,0,-1,negative,negative,neutral,neutral,neutral,neutral,엄청 맛있다:1[token] 소스 맛있다:1[token] 맛없다:-1[token] 맛없다:-2[token],,,,
naver,소문난성수감자탕,뭐 말이필요없는 음식점이잖아요! 넘쳐나는 신상 음식점들은 많지만 한 곳에서 이렇게 문전성시 이루기는 쉽지않는데 대단한 곳인거같아요 왜 올때마다 이번에는 꼭 다른맛보자 해놓구선 또 성수감자탕 대기줄에 줄서있는 저를 만나네요 ㅋㅋㅋㅋㅋ🤣 놀다가 마지막으로 맛보는 맛은 최고중 최고랍니다 🙌 잘먹고갑니다 지금도 넘쳐나시지만 ㅎ 번창하셔요 !!! 맛추천드립니다,필요없다 음식점 잖다 넘치다 신상 음식점 많다 이렇게 이루다 쉬다 않다 대단하다 같다 이번 다른 맛보다 성수 감자탕 대다 만나다 놀다 마지막 맛보다 최고 곱다 먹다 가다 지금 넘치다 번창 추천 드리다,0,0,0,0,1,1,positive,neutral,neutral,neutral,neutral,positive,,,,,추천 드리다:1[token] 필요없다:-1[token] 최고:1[token]
naver,소문난성수감자탕,성수 놀러와서 밥먹었는데 감자탕 먹을만했으나 비쌈 앞에 카운터보는 사장인지 베트콩인지 남자 계산할때 싸가지 너무없음 개패고싶었는데 놀러와서 싸우기 싫어서 그냥 나옴ㅋㅋㅋ 반말로 가격 그냥 띡 말하고 계산이 됐는지 안됐는지 영수증 빼고 그냥 가라하고 밥집에 손님이 많으면 친절해야지 ㅈㄴ 꺼드럭거리네 기분나쁘게 기분 개잡침 절대 가지마세요,성수 놀러와 먹다 감자탕 먹다 비싸다 카운터 보다 사장 베트콩 남자 계산 싸가지 너무 개패 싶다 놀러와 싸우다 싫다 그냥 나오다 반말 가격 그냥 계산 돼다 돼다 영수증 빼다 그냥 가라 밥집 손님 많다 친절하다 꺼드럭거리 기분 나쁘다 기분 개잡침 절대 가지 말다,0,-1,-1,0,-7,-9,negative,neutral,negative,negative,neutral,negative,,비싸다:-1[token],기분 나쁘다:-2[token] 친절하다:1[token],,가지 말다:-1[token] 싸가지:-2[token] 싫다:-1[token] 꺼드럭거리:-1[token] 개잡침:-2[token]
naver,소문난성수감자탕,하나는 곱빼기입니다~양도많고 맛도좋아요,하나 곱빼기 이다 양도 많다 좋다,0,1,0,0,1,2,positive,neutral,positive,neutral,neutral,positive,,양도 많다:1[token],,,좋다:1[token]
naver,소문난성수감자탕,공익을 위해 리뷰 씁니다… 외국인들도 많이 방문하는 것 같은데 이런 음식이 감자탕이라고 생각할까봐 걱정이 앞서네요. 고기는 퍽퍽하고 뼈와 떼어지지도 않으며 우거지나 야채는 없습니다… 동네 감자탕집만도 못한 집을 왜 줄을 서서 먹어야하는지 정말 제 시간만 버린 것 같아서 속상하네요. 사람들이 많아졌다고 퀄리티 컨트롤이 안되는 것일까요? 사장님이 좀 신경써주셨으면 좋겠습니다.,공익 위해 리뷰 쓰다 외국인 많이 방문 같다 이렇다 음식 감자탕 생각 걱정 앞서다 고기 퍽퍽 떼다 않다 우거지 야채 동네 감자탕 서서 먹다 정말 시간 버리다 같다 속상하다 사람 많아지다 퀄리티 컨트롤 안되다 이다 사장 신경 써주다 좋다,-1,0,0,0,-2,-3,negative,negative,neutral,neutral,neutral,negative,퍽퍽:-1[token],,,,걱정:-1[token] 속상하다:-1[token] 안되다:-1[token] 좋다:1[token]
naver,소문난성수감자탕,성수동에서 43년 정도 된 유명한 감자탕집. 이 집은 365일 1년 내내 휴무일이 아예 없고 24시간 영업하는 요즘 보기 드문 천연기념물 식당이다. 설날 당일까지도 혼밥 손님을 포함해 사람들이 꾸준히 들어오고 나가고 있었다. 포장 손님들도 상당히 많은 집. 공깃밥 퀄이 괜찮고 해장국(감자국) 안에 고기 뼈다귀가 꽤 많이 들어가 있는 게 특징이다. 네이버에 블라초블로그 검색,성수동 정도 유명하다 감자탕 집다 내내 휴무 일이 아예 영업 요즘 보기 드물다 천연기념물 식당 설날 당일 혼밥 손님 포함 사람 꾸준하다 들어오다 나가다 포장 손님 상당하다 많다 깃밥 괜찮다 해장국 감자 고기 귀가 많이 들어가다 특징 네이버 블로그 검색,0,0,0,0,2,2,positive,neutral,neutral,neutral,neutral,positive,,,,,꾸준하다:1[token] 괜찮다:1[token]
naver,소문난성수감자탕,맛있게 먹다보니 음식사진이 없네요 ㅠ 짜지않고 맛있네요. 주차는 기계식타워인데 발랫비를 음식결제시에 받네요.,맛있다 먹다 보다 음식사진 짜지다 않다 맛있다 주차 기계 타워 발랫비 음식 결제 받다,2,0,0,0,0,2,positive,positive,neutral,neutral,neutral,neutral,맛있다 먹다:1[token] 맛있다:1[token],,,,
naver,소문난성수감자탕,감자탕 다먹고 할일😘볶음밥 꼭 먹기! 국물에 맛있게 볶아진 밥에 깍두기 올리고 감자탕 국물까지 먹으면 든든폭발이예요! 감자탕 맛난건 이미 다 아는 사실이구요🤣,감자탕 먹다 볶음밥 먹기 국물 맛있다 볶다 깍두기 올리다 감자탕 국물 먹다 들다 폭발 감자탕 난건 이미 알다 사다,1,0,0,0,0,1,positive,positive,neutral,neutral,neutral,neutral,국물 맛있다:1[token],,,,
naver,소문난성수감자탕,"데이트코스 아니고, 외국인 대상으로 하는 식당으로 가격에 비해서 맛이나 서비스나 응대 등은 그닥이에요. 손님들 빨리 먹고 보내려는 식당중 하나에요. 보통 평범한 감자탕집으로 가격대비 별로에요. 재방문 의사는 없음.",데이트 코스 아니다 외국인 대상 식당 가격 서비스 응대 그닥 손님 빨리 먹다 보내다 식당 하나 보통 평범하다 감자탕 가격 대비 별로 방문 의사,0,0,0,0,-3,-3,negative,neutral,neutral,neutral,neutral,negative,,,,,그닥:-1[token] 평범하다:-1[token] 별로:-1[token]
naver,소문난성수감자탕,소문날만하네요 대기시간 좀 있지만 맛있어요!,소문나다 대기 시간 맛있다,1,0,0,0,0,1,positive,positive,neutral,neutral,neutral,neutral,맛있다:1[token],,,,
naver,소문난성수감자탕,"혼자 방문했습니다. 1인석이 따로 마련되어 있어서 눈치 보지 않고 편하게 먹을 수 있는 점이 좋았어요. 워낙 유명한 곳이라 웨이팅은 기본이지만, 12시 조금 전에 가면 비교적 수월하게 입장 가능합니다. 타이밍만 잘 맞추면 기다림 없이 식사할 수 있어요. 맛이 엄청 특별하다기보다는 기본에 충실한 스타일입니다. 대신 양이 정말 푸짐해서 가성비가 좋게 느껴져요. 뼈에 살도 넉넉하게 붙어 있고 국물도 진해서 든든하게 한 끼 해결하기 좋습니다. 혼밥도 편하고, 양 많은 해장국 찾을 때 다시 찾게 될 곳입니다.",혼자 방문 인석 따로 마련 되어다 눈치 보지 않다 편하다 먹다 좋다 워낙 유명하다 웨이팅 기본 조금 가면 비교 수월하다 입장 가능하다 타이밍 자다 맞추다 기다림 없이 식사 엄청 특별하다 다기 기본 충실하다 스타일 이다 대신 정말 푸다 가성 좋다 느껴지다 넉넉하다 붙다 국물 진하다 든든하다 해결 좋다 혼밥 편하다 많다 해장국 찾다 다시 찾다 이다,2,3,0,1,7,13,positive,positive,positive,neutral,positive,positive,국물 진하다:1[token] 든든하다:1[token],가성 좋다:1[token] 푸다:1[token] 넉넉하다:1[token],,편하다:1[token],기다림 없이:1[token] 편하다:1[token] 좋다:1[token] 수월하다:1[token] 특별하다:1[token] 충실하다:1[token] 넉넉하다:1[token]
naver,소문난성수감자탕,수제비 사리가 냉동이 아니여서 맛있어요 볶음밥에 김가루도 팍팍 넣어 주시구 국물이 맛있어서 다른거 없이 깻잎이랑 두가지만 들어가도 맛있어요 !!!,수제비 사리 냉동 아니다 맛있다 볶음밥 가루 팍팍 넣다 시구 국물 맛있다 다르다 없이 깻잎 가지 들어가다 맛있다,2,0,0,0,0,2,positive,positive,neutral,neutral,neutral,neutral,국물 맛있다:1[token] 맛있다:1[token],,,,
naver,소문난성수감자탕,기본에 충실한 맛.잡내적고 맛있음. 대기줄 많아서 패스했었는데 12시전에 가니 대기없이 바로 들어가니 좋았음 볶음밥에 참기름은 적당히 뿌리는게 더 맛있을거같음.,기본 충실하다 내적 맛있다 대다 많다 패스 가다 대기 없이 바로 들어가다 좋다 볶음밥 참기름 적당하다 뿌리다 맛있다 같다,2,0,1,0,2,5,positive,positive,neutral,positive,neutral,positive,맛있다:1[token] 적당하다:1[token],,대기 없이:1[token],,충실하다:1[token] 좋다:1[token]
naver,소문난성수감자탕,수제비시키면 그자리에서 반죽 직접 떠줘요! 맛있어요!,수제비 시키다 자리 반죽 직접 뜨다 맛있다,1,0,0,0,0,1,positive,positive,neutral,neutral,neutral,neutral,맛있다:1[token],,,,
naver,소문난성수감자탕,"오전 11시 방문 1인석 한좌석 남아서 식사! 감자 없다고 하니 , 감자 가져다줌! 먹는법 뼈 젓가락으로 발골후 소스 양념장 넣어서 드세욧! 그리고 밥은 넣지 마세요! 밥 한숟가락 앤드 감자탕국물 입속으로 쏙~",오전 방문 인석 좌석 남아 식사 감자 하니 감자 가져다주다 먹다 젓가락 발골 소스 양념장 넣다 들다 넣다 말다 숟가락 앤드 감자탕 국물 입속,0,0,0,0,0,0,neutral,neutral,neutral,neutral,neutral,neutral,,,,,
naver,소문난성수감자탕,맛집이라 그런지 역시 웨이팅이 기네요 맛은 평범했지만 양이 많아서 만족스럽네오,맛집 그렇다 역시 웨이팅 기네 평범하다 많다 만족스럽다 네오,1,0,0,0,0,1,positive,positive,neutral,neutral,neutral,neutral,맛집:1[token],,,,평범하다:-1[token] 만족스럽다:1[token]
